Javascript Files,Sites,Repetitions
https://smetric.schwab.com/b/ss/cschwabschwabprod/10/JS-2.1.0/s46746540507391?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=6%2F8%2F2020%2014%3A0%3A14%200%20240&sdid=29872BD6756F08E2-4B366FE20682F50C&mid=87117549772435773123883865214165227287&aamlh=7&ce=UTF8&ns=charlesschwab&cdp=2&fpCookieDomainPeriods=2&pageName=%2Fprospects%2Fpublic%2Fschwab%2Finvesting&g=https%3A%2F%2Fwww.schwab.com%2F&cc=USD&c11=1&c35=%2Fprospects%2Fpublic%2Fschwab%2Finvesting&c37=%2Fprospects%2Fpublic%2Fschwab%2Finvesting%20%7C%20undefined&s=1600x900&c=24&j=1.6&v=N&k=Y&bw=1034&bh=708&mcorgid=5DB5123F5245B1D20A490D45%40AdobeOrg&AQE=1,{'https://schwab.com'},1
https://smetric.schwab.com/b/ss/cschwabschwabprod/10/JS-2.1.0/s43592687329712?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=6%2F8%2F2020%2014%3A0%3A14%200%20240&sdid=1DF5C3DDEF16B111-7F5FC0FC66B87F5E&mid=87117549772435773123883865214165227287&aamlh=7&ce=UTF8&ns=charlesschwab&cdp=2&fpCookieDomainPeriods=2&pageName=%2Fprospects%2Fpublic%2Fschwab%2Finvesting&g=https%3A%2F%2Fwww.schwab.com%2F&cc=USD&ch=%2Fprospects&aamb=RKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y&c1=%2Fprospects%2Fpublic%2Fschwab%2F&v1=D%3Dc1&h1=D%3Dc3&c2=%2Fprospects%2Fpublic%2Fschwab%2F&v2=D%3Dc2&c3=%2Fprospects%2Fpublic%2Fschwab%2F&v3=D%3Dc3&c4=Charles%20Schwab%20%7C%20A%20modern%20approach%20to%20investing%20%26%20retirement&v4=D%3Dc4&c5=D%3Dg&v5=D%3Dg&c7=1&v7=1&c11=1&v11=1&c14=en-US&c15=Sunday&v15=Sunday&c16=2%3A00PM&v16=2%3A00PM&v18=D%3DpageName&c35=%2Fprospects%2Fpublic%2Fschwab%2Finvesting&v36=%2B1&c37=%2Fprospects%2Fpublic%2Fschwab%2Finvesting%7Cundefined&v39=%2B1&c40=not%20supported&v40=%2B1&v52=%2B1&v56=AllSTUND9HJAl8pGBL2Ku%2BGzn4EkEDFM3Y104DbdgmDc%3D&c60=Schwab%20Brokerage&c61=Accounts%20and%20Products&c62=Brokerage%20Accounts&c63=Brokerage&v67=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F85.0.4183.83%20Safari%2F537.36&c68=Page&c69=VisitorAPI%20Present&v69=VisitorAPI%20Present&v71=87117549772435773123883865214165227287&v86=prospect&v96=domestic&v130=schwab-us-en&s=1600x900&c=24&j=1.6&v=N&k=Y&bw=1034&bh=708&mcorgid=5DB5123F5245B1D20A490D45%40AdobeOrg&AQE=1,{'https://schwab.com'},1
https://bttrack.com/engagement/js?goalId=14072&cb=1599415213434,{'https://schwab.com'},1
https://cdn.decibelinsight.net/i/13884/263675/di.js,{'https://schwab.com'},1
https://www.googletagmanager.com/gtag/js?id=DC-2530996,{'https://schwab.com'},1
https://cdn.bttrack.com/js/14072/analytics/1.0/analytics.min.js,{'https://schwab.com'},1
//static.ads-twitter.com/uwt.js,{'https://schwab.com'},1
https://s.yimg.com/wi/ytc.js,{'https://schwab.com'},1
//px.airpr.com/airpr.js,{'https://schwab.com'},1
https://connect.facebook.net/signals/config/723526971112106?v=2.9.24&r=stable,{'https://schwab.com'},1
https://connect.facebook.net/en_US/fbevents.js,"{'https://westernjournal.com', 'https://schwab.com', 'https://grammarly.com', 'https://www.ikea.pr/puertorico/en', 'https://wikihow.com'}",5
//tags.tiqcdn.com/utag/schwab/global-public/prod/utag.js,{'https://schwab.com'},1
https://client.schwab.com/scripts/jquery/jquery.js?v=18.19,{'https://schwab.com'},1
/system/asset/short/PS-TAG-HEADER,{'https://schwab.com'},1
https://www.schwab.com/akam/11/7cd57256,{'https://schwab.com'},1
/secure/file/P-9043694/pp2.js,{'https://schwab.com'},1
//tags.tiqcdn.com/utag/tiqapp/utag.v.js?a=schwab/global-public/202009041754&cb=1599415212758,{'https://schwab.com'},1
/modules/custom/schwab_genesys/wd_js/widgets.config.js,{'https://schwab.com'},1
/modules/custom/schwab_genesys/wd_js/widgets_main.js,{'https://schwab.com'},1
https://content.schwab.com/moxie/Chat.js,{'https://schwab.com'},1
"/system/asset/short?cmsid=P-12223710,P-12223723,P-12223731,P-12224095&pgformat=js&persjs=y",{'https://schwab.com'},1
/system/asset/short?cmsid=P-12511285&pgformat=js&persjs=y,{'https://schwab.com'},1
https://www.schwab.com/public/asset?cmsid=P-1134074&pgformat=js,{'https://schwab.com'},1
https://client.schwab.com/mobileweb/scripts/modernizr.custom.js,{'https://schwab.com'},1
/public/file/PS-CHAN-SCRIPT/chan.js?v=1,{'https://schwab.com'},1
/public/file/PSR-HOME-SCRIPTS-FOOT/main.js?v=2,{'https://schwab.com'},1
/system/asset/PS-TAG-FOOTER,{'https://schwab.com'},1
/system/file/short/DC-SHORT-JS/short.js,{'https://schwab.com'},1
https://content.schwab.com/cobrowse/glance/443/js/GlanceCobrowseLoader_4.4.3M.js,{'https://schwab.com'},1
/modules/custom/schwab_genesys/wd_js/init.js,{'https://schwab.com'},1
https://client.schwab.com/public/quickquote/psqqset.ashx?symbol=&callback=QQ.Set&tx=1599415210422,{'https://schwab.com'},1
https://client.schwab.com/Scripts/jQuery.SuggestionBox.min.js,{'https://schwab.com'},1
/modules/custom/schwab_genesys/wd_js/cxbus.min.js,{'https://schwab.com'},1
https://sp.analytics.yahoo.com/sp.pl?a=10000&d=Sun%2C%2006%20Sep%202020%2018%3A00%3A13%20GMT&n=4&b=Charles%20Schwab%20%7C%20A%20modern%20approach%20to%20investing%20%26%20retirement&.yp=404045&f=https%3A%2F%2Fwww.schwab.com%2F&enc=UTF-8&et=custom&tagmgr=tealium,{'https://schwab.com'},1
https://www.google.com/recaptcha/api.js?render=6LfzopcUAAAAAPh4ue2iRjzP6XdxDVpwJigtlmeD&onload=onLoadRecaptchaV3Callback&_=1599415261996,{'https://booking.com'},1
//tags.tiqcdn.com/utag/booking.com/main/prod/utag.js,{'https://booking.com'},1
https://www.google-analytics.com/plugins/ua/ec.js,{'https://booking.com'},1
https://www.googleadservices.com/pagead/conversion_async.js,{'https://booking.com'},1
//www.google-analytics.com/analytics.js,"{'https://nypost.com', 'https://grammarly.com', 'https://trello.com', 'https://booking.com', 'https://eatthis.com', 'https://worldometers.info'}",6
https://www.googletagmanager.com/gtag/js?id=AW-1070314322&l=dataLayer&cx=c,{'https://booking.com'},1
https://www.googletagmanager.com/gtag/js?id=DC-4228414,{'https://booking.com'},1
https://cf.bstatic.com/static/js/crossorigin_check_cloudfront_sd/2454015045ef79168d452ff4e7f30bdadff0aa81.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/lazy_load_images_cloudfront_sd/77204d4da4aa41b08b1a4062c8e66e4629550994.js,{'https://booking.com'},1
https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1070314322/?random=1599415263271&cv=9&fst=1599415263271&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=900&u_w=1600&u_ah=860&u_aw=1600&u_cd=24&u_his=3&u_tz=-240&u_java=false&u_nplug=3&u_nmime=4&gtm=2oa8q1&sendb=1&ig=1&data=event%3Dgtag.config&frm=0&url=https%3A%2F%2Fwww.booking.com%2F&tiba=Booking.com%20%7C%20Official%20site%20%7C%20The%20best%20hotels%20%26%20accommodations&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4,{'https://booking.com'},1
https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1070314322/?random=1599415263284&cv=9&fst=1599415263284&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=900&u_w=1600&u_ah=860&u_aw=1600&u_cd=24&u_his=3&u_tz=-240&u_java=false&u_nplug=3&u_nmime=4&gtm=2oa8q1&sendb=1&ig=1&data=event%3Dpage_view&frm=0&url=https%3A%2F%2Fwww.booking.com%2F&tiba=Booking.com%20%7C%20Official%20site%20%7C%20The%20best%20hotels%20%26%20accommodations&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4,{'https://booking.com'},1
https://accounts.google.com/gsi/client,"{'https://quizlet.com', 'https://booking.com', 'https://medium.com'}",3
https://cf.bstatic.com/libs/perimeterx/px_v2.min..js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/error_catcher_bec_cloudfront_sd/f56f7a2e7854715ad5ecc2f07a1a4c7b4a49970d.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/jquery_cloudfront_sd/b7d9d30c56875df3553b561b0a06e5edf66aa9fe.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/core-deps-inlinedet_cloudfront_sd/f9643a69f02b9c76991392f48a052af55b539c89.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/main_cloudfront_sd/7a65794fc2f0a4413e734578883d5960395dbc60.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/index_cloudfront_sd/b72fc574a3706c6a5c0bae22f92ef09b193663f8.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/landingpage_cloudfront_sd/d98b3d19ad42dda41ac6164ea1e42bfa28312cdc.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/searchbox_cloudfront_sd/96c003d1d851a882b6d2a3c5b433d43a7264d54b.js,{'https://booking.com'},1
https://cf.bstatic.com/static/js/raf_cloudfront_sd/75444c2c27c3c4e107a4ad817cf0b3204ef3d1c7.js,{'https://booking.com'},1
https://www.google.com/recaptcha/api.js?render=6LfzopcUAAAAAPh4ue2iRjzP6XdxDVpwJigtlmeD&onload=onLoadRecaptchaV3Callback,{'https://booking.com'},1
https://rules.quantcount.com/rules-p-s4EjFfr0LYkYa.js,{'https://westernjournal.com'},1
https://secure.quantserve.com/quant.js,"{'https://quizlet.com', 'https://westernjournal.com', 'https://worldometers.info'}",3
https://connect.facebook.net/signals/config/1897937520432117?v=2.9.24&r=stable,{'https://westernjournal.com'},1
https://connect.facebook.net/signals/config/606809489393836?v=2.9.24&r=stable,{'https://westernjournal.com'},1
https://www.google-analytics.com/analytics.js,"{'https://xhamster.com', 'https://westernjournal.com', 'https://pandora.com', 'https://medium.com', 'https://quizlet.com', 'https://www.ikea.pr/puertorico/en', 'https://wikihow.com', 'https://worldometers.info'}",8
https://www.google-analytics.com/plugins/ua/linkid.js,"{'https://nypost.com', 'https://westernjournal.com'}",2
https://connect.facebook.net/en_US/sdk.js?hash=4b0f7eb254ff21bf4b83b5c6ec2feaa7&ua=modern_es6,{'https://westernjournal.com'},1
https://connect.facebook.net/en_US/sdk.js,{'https://westernjournal.com'},1
https://sb.scorecardresearch.com/beacon.js,"{'https://quizlet.com', 'https://eatthis.com', 'https://westernjournal.com'}",3
//c.amazon-adsystem.com/aax2/apstag.js,"{'https://nypost.com', 'https://westernjournal.com'}",2
https://www.googletagservices.com/tag/js/gpt.js,"{'https://nypost.com', 'https://westernjournal.com'}",2
https://ccpa.privacymanager.io/1/ccpa.bundle.js,{'https://westernjournal.com'},1
https://gdpr.privacymanager.io/1/gdpr.bundle.js,{'https://westernjournal.com'},1
https://partplanes.com/v2fnsXllGjmYYZDkgwKOyVaoXJwgkvcNWxl2LluCH7xXOUPsl-k9MOjWVvyBLU2vM,{'https://westernjournal.com'},1
https://d31qbv1cthcecs.cloudfront.net/atrk.js,{'https://westernjournal.com'},1
//www.googletagmanager.com/gtm.js?id=GTM-K3K9VP,{'https://westernjournal.com'},1
https://www.westernjournal.com/wp-content/themes/firefly/assets/js/prebid.js?ver=0.26.1-1596755682,{'https://westernjournal.com'},1
//run.crtx.info/track.min.js,{'https://westernjournal.com'},1
https://gdpr-wrapper.privacymanager.io/gdpr/dba0188c-62e9-4cc8-a029-b241ff7264ab/gdpr-liveramp.js,{'https://westernjournal.com'},1
https://ccpa-wrapper.privacymanager.io/ccpa/809e35f1-c427-4a9d-a838-a173c07a727f/ccpa-liveramp.js,{'https://westernjournal.com'},1
https://cdn.onesignal.com/sdks/OneSignalSDK.js,{'https://westernjournal.com'},1
https://cdn.onesignal.com/sdks/OneSignalPageSDKES6.js?v=151103,{'https://westernjournal.com'},1
https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020082701.js,"{'https://nypost.com', 'https://eatthis.com', 'https://westernjournal.com'}",3
//ad.doubleclick.net/ddm/adj/Amixf/Bsmplb,{'https://westernjournal.com'},1
https://adservice.google.com.pr/adsid/integrator.js?domain=www.westernjournal.com,{'https://westernjournal.com'},1
https://adservice.google.com/adsid/integrator.js?domain=www.westernjournal.com,{'https://westernjournal.com'},1
//trends.revcontent.com//serve.js.php?w=114297&t=rc_617&c=1599415281482&width=1050&referer=https%3A%2F%2Fwww.westernjournal.com%2F,{'https://westernjournal.com'},1
//trends.revcontent.com//serve.js.php?w=114299&t=rc_282&c=1599415281497&width=1050&referer=https%3A%2F%2Fwww.westernjournal.com%2F,{'https://westernjournal.com'},1
https://assets.revcontent.com/master/delivery.js,{'https://westernjournal.com'},1
//trends.revcontent.com//serve.js.php?w=114298&t=rc_326&c=1599415281500&width=1050&referer=https%3A%2F%2Fwww.westernjournal.com%2F,{'https://westernjournal.com'},1
https://ats.rlcdn.com/ats.js,{'https://westernjournal.com'},1
https://www.westernjournal.com/wp-content/themes/firefly/assets/js/global-min.js?ver=1.1-1597789684,{'https://westernjournal.com'},1
https://www.westernjournal.com/wp-includes/js/wp-embed.min.js?ver=5.5.1,{'https://westernjournal.com'},1
https://s3-us-west-2.amazonaws.com/files.getemails.com/account/K97HRE0/source/getemails.js,{'https://westernjournal.com'},1
/staticx/udemy/js/webpack/udlite-discovery-common.439272cb20c78a1b24ee.js,{'https://udemy.com'},1
/staticx/udemy/js/webpack/lohp-udlite-udlite-app.49963ad8377dba737744.js,{'https://udemy.com'},1
/staticx/udemy/js/webpack/entry-udlite-baseline-manifest.d8eedd85386afaa43573.js,{'https://udemy.com'},1
/staticx/udemy/js/webpack/entry-udlite-baseline-modern-vendor.f6d34fefafe114e03e1b.js,{'https://udemy.com'},1
/staticx/udemy/js/webpack/jsi18n-en-us-udlite-baseline.aa5135316ecf6d62a129.js,{'https://udemy.com'},1
/staticx/udemy/js/webpack/entry-udlite-baseline-modern.4e0dd92d2641e3ed6891.js,{'https://udemy.com'},1
/load.php?debug=false&lang=en&modules=ext.wikihow.printable&siterev=941b70&skin=wh&version=0x4qcmn,{'https://wikihow.com'},1
/load.php?debug=false&lang=en&modules=ext.eventLogging.subscriber&siterev=941b70&skin=wh&version=0uitdtj,{'https://wikihow.com'},1
/extensions/min/f/_ads/ads.js,{'https://wikihow.com'},1
/load.php?debug=false&lang=en&modules=startup&only=scripts&siterev=941b70&skin=wh&target=mobile,{'https://wikihow.com'},1
https://static.tacdn.com/assets/DDGchX.BvVM5nT-.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/peh_3a.-CCAx335.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/5X2em-.BrQe3f34.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/fsml46.LVGV7mVA.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/jSLlaY.l0xl3oZI.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/oo669z.YLpIciLv.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/W3_c4H.uq6wSQEG.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/OMqGt0.9LjjOBxM.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/iuYvTO.hrtTUmx4.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/T7FcVR.BrQe3f34.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/F8raOV.6endXzsn.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/PCLJ0D.cBL1pGQ0.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/O8LbtK.QATdVYuR.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/V08PS7.G_9R46EB.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/I81Q5L.qbb8Uvh4.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/YwNsO_.BrQe3f34.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/0DsHEV.FO-_iZT7.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/nIW_Rw.jsi5B9FM.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/vmXh3M.BrQe3f34.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/QZqymc.rJw5LkrH.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/jmIMrC.og3LiJ3w.js,{'https://tripadvisor.com'},1
https://static.tacdn.com/assets/w31zLi.BrQe3f34.js,{'https://tripadvisor.com'},1
